,Name,City,Rating,Loc,Description,Adress,Link,Lat,Long
511,Hotel Le Lion D'Or et Restaurant La Table Du Lion,Bayeux,8.7,Bayeux,"Occupant un ancien bureau de poste du XVIIIe siècle, l'Hotel Le Lion D'Or et Restaurant La Table Du Lion est désormais un établissement charmant situé dans l'un des plus anciens quartiers de Bayeux. ","71 Rue Saint Jean, 14400 Bayeux, France",https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.276142,-0.6986149983902445
512,Hotelo Lyon Charité,Lyon,8.3,"2e arr., Lyon","Situé dans le centre historique de Lyon, dans un bâtiment datant du XIXe siècle à côté de la place Carnot, l'Hotelo Lyon Charité propose des hébergements avec une connexion Wi-Fi gratuite et une...","86 Rue de la Charité, 2e arr., 69002 Lyon, France",https://www.booking.com/hotel/fr/hotelo-lyon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=551f99c3ae420193&srepoch=1680299529&from=searchresults#hotelTmpl,,
513,Hôtel Lyon Métropole,Lyon,7.9,"4e arr., Lyon","Situé sur les quais de Saône, l’Hôtel Lyon Métropole vous accueille pour un séjour apaisant. Cet établissement propose des chambres et des appartements. ","85 quai Joseph Gillet, 4e arr., 69004 Lyon, France",https://www.booking.com/hotel/fr/lyon-metropole.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=551f99c3ae420193&srepoch=1680299529&from=searchresults#hotelTmpl,,
514,21Royale,Lyon,7.6,"1er arr., Lyon","L'établissement 21Royale est situé dans un immeuble du XVIIIe siècle, à 1 minute de marche du Rhône et à 5 minutes à pied du centre-ville de Lyon. ","21 rue Royale, 1er arr., 69001 Lyon, France",https://www.booking.com/hotel/fr/21royale-lyon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=551f99c3ae420193&srepoch=1680299529&from=searchresults#hotelTmpl,,
515,Le Castel Guesthouse,Bayeux,8.4,Bayeux,"La maison d'hôtes Le Castel Guesthouse est située au cœur de la ville médiévale de Bayeux, à mi-chemin entre la gare, la cathédrale et le musée de la Tapisserie. ","1 Boulevard Sadi Carnot, 14400 Bayeux, France",https://www.booking.com/hotel/fr/le-castel-noble-guesthouse.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2705093,-0.6976975
516,ibis budget Bayeux,Bayeux,8.1,Bayeux,"L’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement. ","Zone d'Activité de Nonant, rue des Longues Haies, 14400 Bayeux, France",https://www.booking.com/hotel/fr/etap-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
517,Hotel Reine Mathilde,Bayeux,8.4,Bayeux,"L'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie. ","23 Rue Larcher, 14400 Bayeux, France",https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.276299,-0.7016543
518,Château de Bellefontaine,Bayeux,8.1,Bayeux,"À 800 mètres du centre de Bayeux et de sa cathédrale, l'établissement Château de Bellefontaine est un manoir du XVIIIe siècle proposant des chambres et un restaurant traditionnel ouvert pour le dîner...","49, Rue de Bellefontaine, 14400 Bayeux, France",https://www.booking.com/hotel/fr/chateau-de-bellefontaine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2670336,-0.687408
519,Domaine de Bayeux,Bayeux,9.1,Bayeux,Le Domaine de Bayeux occupe une maison du XVIIIe siècle avec un parc arboré dans le centre de Bayeux. ,"20 rue de Cremel, 14400 Bayeux, France",https://www.booking.com/hotel/fr/domaine-de-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.27147,-0.6978515
520,"Hôtel particulier ""le clos de la croix""",Bayeux,9.8,Bayeux,"Situé à Bayeux, l'Hôtel particulier ""le clos de la croix"" propose une connexion Wi-Fi gratuite, un jardin, un salon commun et une terrasse. ","16 Rue des Bouchers, 14400 Bayeux, France",https://www.booking.com/hotel/fr/particulier-quot-le-clos-de-la-croix-quot.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2780034,-0.7018882
521,Hôtel De Brunville,Bayeux,8.0,Bayeux,"Situé à seulement 400 mètres de la cathédrale de Bayeux, l'Hôtel De Brunville propose un restaurant doté d'une cour avec jardin, au cœur de la ville médiévale. ","9 Rue Genas-Duhomme, 14400 Bayeux, France",https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2779663,-0.7035538
522,Hôtel Le Saint Patrice,Bayeux,8.2,Bayeux,"L’Hôtel Le Saint Patrice propose des hébergements 2 étoiles à Bayeux, à 800 mètres du musée Baron Gérard et à 1,2 km du musée de la Tapisserie de Bayeux. ","30 Rue St Patrice, 14400 Bayeux, France",https://www.booking.com/hotel/fr/saint-patrice.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.279097,-0.70852
523,Hotel Particulier de Sainte Croix,Bayeux,9.4,Bayeux,"Doté d'un jardin, l'Hotel Particulier de Sainte Croix propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville à Bayeux. ","12 rue du Marché Place Saint Patrice, 14400 Bayeux, France",https://www.booking.com/hotel/fr/de-sainte-croix.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,,
524,L'AURE BLEUE,Bayeux,9.0,Bayeux,"Situé à Bayeux, à 300 mètres du musée Baron Gérard et à 400 mètres de celui de la tapisserie, l'appartement L'AURE BLEUE se trouve dans un ancien manoir. ","25 Rue des Teinturiers, 14400 Bayeux, France",https://www.booking.com/hotel/fr/l-39-aure-bleue.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2773685,-0.6985071
525,IKE'S Deluxe APARTMENT in Bayeux,Bayeux,8.0,Bayeux,"L'IKE'S Deluxe APARTMENT in Bayeux est un hébergement situé à Bayeux, à 4 minutes à pied de la cathédrale Notre-Dame de Bayeux et à 7 minutes de marche du musée Baron-Gérard. ","1 Rue du Docteur Guillet, 14400 Bayeux, France",https://www.booking.com/hotel/fr/ike-39-s-apartment.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2800472,-0.7094499
526,Churchill Hotel Bayeux Centre,Bayeux,8.0,Bayeux,"Situé dans une rue piétonne en plein cœur du centre historique, le Churchill Hotel Bayeux Centre se trouve à seulement 400 mètres du Musée de la tapisserie de Bayeux. ","14 Rue St Jean, 14400 Bayeux, France",https://www.booking.com/hotel/fr/churchill-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2764735,-0.7006310935390543
527,Hôtel Le Bayeux,Bayeux,7.9,Bayeux,"Situé dans le centre historique de Bayeux, en Basse-Normandie, l'Hôtel Le Bayeux propose des hébergements dotés d'une salle de bains privative et d'une connexion Wi-Fi gratuite. ","9 Rue Tardif, 14400 Bayeux, France",https://www.booking.com/hotel/fr/le-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2742162,-0.7045572
528,Au Loup Historic Apartments,Bayeux,8.4,Bayeux,"Installé à Bayeux, à 550 mètres de la cathédrale Notre-Dame et à 10 minutes à pied du musée de la Tapisserie de Bayeux, l'établissement Au Loup Historic Apartments propose des hébergements avec...","45 Rue Saint-Loup, 14400 Bayeux, France",https://www.booking.com/hotel/fr/au-loup-historic-apartments-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2728341,-0.7076043
529,La Closerie Teranga,Bayeux,9.2,Bayeux,"Dotée d'un jardin et d'un barbecue, La Closerie Teranga propose un hébergement à Bayeux avec une connexion Wi-Fi gratuite et une vue sur le jardin. ","18 rue des Bouchers, 14400 Bayeux, France",https://www.booking.com/hotel/fr/la-closerie-teranga.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2780034,-0.7018882
530,La Maison de Mathilde,Bayeux,9.0,Bayeux,"La Maison de Mathilde vous accueille à Bayeux, à 100 mètres du musée Baron Gérard et à 200 mètres du musée de la Tapisserie de Bayeux. ","23 Rue Larcher, 14400 Bayeux, France",https://www.booking.com/hotel/fr/la-maison-de-mathilde.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.276299,-0.7016543
531,Villa Des Ursulines,Bayeux,8.5,Bayeux,"Le Villa Des Ursulines est situé à Bayeux, à 100 mètres du musée d'art et d'histoire Baron-Gérard ainsi qu'à 200 mètres de la cathédrale Notre-Dame de Bayeux. ","3 Rue Des Ursulines, 14400 Bayeux, France",https://www.booking.com/hotel/fr/appartement-des-ursulines.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2773279,-0.7055182
532,Le Manoir des Doyens,Bayeux,8.8,Bayeux,"Situé à Saint-Loup-Hors, à 20 minutes à pied du centre de Bayeaux, l'établissement Le Manoir des Doyens occupe un bâtiment historique qui appartenait autrefois à la cathédrale du Doyen de Bayeux. ","Le Manoir des Doyens, Chemin de l'Eglise, 14400 Bayeux, France",https://www.booking.com/hotel/fr/le-manoir-des-doyens.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
533,Grand Hôtel du Luxembourg,Bayeux,7.7,Bayeux,"Occupant une demeure de caractère du XVIIe siècle, le Grand Hôtel du Luxembourg a été converti en un charmant hôtel doté d’un restaurant gastronomique et d’une piscine extérieure chauffée ouverte...","25 Rue Des Bouchers, 14400 Bayeux, France",https://www.booking.com/hotel/fr/hotelduluxembourg.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,49.2780034,-0.7018882
534,Clos de Bellefontaine B&B,Bayeux,9.7,Bayeux,"Le Clos de Bellefontaine occupe une maison du XIXe siècle dans un parc de 2 000 m², située à seulement 200 mètres du musée de la Tapisserie de Bayeux et à 6 km d'Omaha Beach. ","6 rue Bellefontaine, 14400 Bayeux, France",https://www.booking.com/hotel/fr/chambres-d-ha-tes-clos-de-bellefontaine-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2463371,-0.6904623
535,"Le Tardif, Noble Guesthouse",Bayeux,9.3,Bayeux,"Le Tardif, Noble Guesthouse occupe un manoir privé datant du XVIIIe siècle situé dans l'ancien jardin botanique de Bayeux. Il propose des chambres ornées de mobilier d'époque et de parquet vernis. "," 16 rue de Nesmond , 14400 Bayeux, France",https://www.booking.com/hotel/fr/tardif-noble-guesthouse.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2744185,-0.7019535
536,Esprit Bistrot / Rent4night Grenoble,Grenoble,8.0,Grenoble,"Situé à Grenoble, à seulement 3,9 km du WTC Grenoble, l'Esprit Bistrot / Rent4night Grenoble propose un hébergement avec accès à un jardin, une terrasse et une réception ouverte 24h/24. ","4 Chemin Villebois, 38100 Grenoble, France",https://www.booking.com/hotel/fr/esprit-bistrot-rent4night-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b8ac99c4368600cd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.1857477,5.7439746
537,Le Petit Matin,Bayeux,9.3,Bayeux,Cette maison d'hôtes occupe un bâtiment du XVIIIème siècle dans le quartier historique de Bayeux. ,"9 rue des terres - Place Charles de Gaulle, 14400 Bayeux, France",https://www.booking.com/hotel/fr/le-petit-matin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,,
538,Appart’hôtel saint patrice,Bayeux,8.9,Bayeux,"Situé à Bayeux, à proximité de la cathédrale Notre-Dame de Bayeux, du musée Baron Gérard et du musée de la Tapisserie de Bayeux, l'Appart'hôtel saint patrice propose une connexion Wi-Fi gratuite et un...","32 Rue Saint-Patrice, 14400 Bayeux, France",https://www.booking.com/hotel/fr/appart-saint-patrice.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,49.2799676,-0.7111259
539,DOMAINE DU GRAND CAUGY,Bayeux,8.8,Bayeux,"Offrant une vue sur le jardin, le DOMAINE DU GRAND CAUGY est situé à Bayeux, à 2,3 km du musée de la Tapisserie de Bayeux. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. ","St Vigor le Grand Route de Caugy, 14400 Bayeux, France",https://www.booking.com/hotel/fr/domaine-du-grand-caugy.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=067399c3e76800d5&srepoch=1680299529&from=searchresults#hotelTmpl,,
540,Hôtel de l'Europe Grenoble hyper-centre,Grenoble,8.3,"Grenoble City Centre, Grenoble","Situé au cœur de Grenoble, l'Hôtel de l'Europe Grenoble hyper-centre est le plus ancien hôtel de la ville, installé dans un bâtiment datant du XVIIe siècle. ","22 Place Grenette, 38000 Grenoble, France",https://www.booking.com/hotel/fr/de-l-europe-grenoble.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b8ac99c4368600cd&srepoch=1680299529&from=searchresults#hotelTmpl,45.1904125,5.7272627
541,Hôtel d’Angleterre Grenoble Hyper-Centre,Grenoble,7.6,"Grenoble City Centre, Grenoble","L'Hôtel d'Angleterre Grenoble Hyper-Centre est situé au cœur de Grenoble, face aux jardins de la place Victor Hugo et à seulement 1 minute à pied de l'arrêt de tramway Victor Hugo. ","5, place Victor Hugo, 38000 Grenoble, France",https://www.booking.com/hotel/fr/tiangleterre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AvuylaEGwAIB0gIkMjBiZDJlZWUtZjY0ZC00OWVlLWExZGQtMWQzN2NhYTA1NDA52AIF4AIB&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b8ac99c4368600cd&srepoch=1680299529&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,45.1893126,5.7254511
